id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8096,15756475.0,T'ien,656.0,Germany,Male,32.0,9.0,114940.67,3.0,1.0,0.0,182728.8,1.0
8097,15778190.0,Ugoji,732.0,France,Male,30.0,10.0,0.0,2.0,0.0,0.0,82970.69,0.0
8098,15591257.0,Bibi,812.0,France,Male,35.0,3.0,0.0,1.0,1.0,0.0,66795.78,0.0
8099,15576196.0,Trevisano,777.0,Germany,Female,40.0,9.0,152926.6,1.0,0.0,1.0,78854.57,0.0
8100,15787825.0,Teng,625.0,France,Female,44.0,8.0,0.0,3.0,0.0,0.0,128521.84,1.0
8101,15665590.0,Mazzi,537.0,France,Male,30.0,5.0,0.0,2.0,0.0,0.0,146785.44,0.0
8102,15726058.0,Ukaegbunam,676.0,France,Male,43.0,8.0,0.0,2.0,1.0,1.0,101778.9,0.0
8103,15655175.0,Fitch,589.0,Spain,Female,31.0,5.0,0.0,2.0,1.0,1.0,97633.93,0.0
8104,15783349.0,Chijindum,641.0,France,Male,42.0,3.0,0.0,2.0,1.0,0.0,94720.25,0.0
8105,15760450.0,Chikezie,585.0,France,Male,35.0,1.0,123894.43,1.0,1.0,0.0,71433.88,0.0
8106,15711249.0,Chibugo,679.0,France,Female,39.0,6.0,125712.2,1.0,0.0,1.0,155711.72,0.0
8107,15770214.0,Chidiebere,577.0,France,Male,37.0,7.0,0.0,2.0,1.0,0.0,77878.62,0.0
8108,15802088.0,Tien,564.0,France,Male,35.0,10.0,0.0,1.0,0.0,0.0,83084.33,0.0
8109,15609704.0,Brown,735.0,Spain,Male,42.0,9.0,0.0,2.0,1.0,1.0,120894.85,0.0
8110,15699772.0,Chukwuemeka,619.0,Spain,Male,31.0,7.0,0.0,2.0,1.0,1.0,131647.31,0.0
8111,15607877.0,Olisaemeka,663.0,France,Male,38.0,1.0,0.0,1.0,0.0,1.0,121085.72,0.0
8112,15740602.0,Toscani,641.0,Spain,Male,30.0,8.0,0.0,2.0,0.0,1.0,158590.25,0.0
8113,15576156.0,Teng,684.0,France,Male,31.0,1.0,0.0,1.0,1.0,1.0,181177.9,0.0
8114,15581811.0,Uspensky,604.0,France,Female,37.0,8.0,0.0,2.0,1.0,0.0,99828.45,0.0
8115,15746986.0,Gaffney,758.0,France,Female,50.0,4.0,0.0,2.0,1.0,0.0,119404.63,1.0
8116,15709928.0,Y?,710.0,France,Male,38.0,0.0,0.0,2.0,0.0,0.0,44255.65,0.0
8117,15722409.0,Yeh,595.0,Spain,Male,38.0,7.0,0.0,1.0,1.0,0.0,172749.4,1.0
8118,15583576.0,Macintyre,562.0,France,Male,39.0,6.0,0.0,1.0,1.0,0.0,152740.16,0.0
8119,15738166.0,Kaeppel,750.0,Spain,Female,52.0,3.0,0.0,2.0,1.0,0.0,96444.88,1.0
8120,15668958.0,Maclean,694.0,France,Male,37.0,7.0,0.0,2.0,1.0,1.0,86767.48,0.0
8121,15776733.0,Tseng,586.0,France,Male,44.0,5.0,0.0,2.0,1.0,1.0,94767.77,0.0
8122,15794868.0,Y?,595.0,Spain,Male,31.0,4.0,0.0,2.0,1.0,1.0,116537.96,0.0
8123,15771477.0,Zito,731.0,Spain,Female,27.0,3.0,111087.5,1.0,1.0,1.0,63736.17,0.0
8124,15639277.0,Chinedum,638.0,France,Female,39.0,2.0,0.0,2.0,1.0,0.0,168294.97,0.0
8125,15762729.0,Ch'ang,558.0,France,Female,56.0,9.0,0.0,1.0,0.0,1.0,62424.46,1.0
8126,15726676.0,Hsueh,638.0,France,Female,31.0,9.0,0.0,2.0,0.0,0.0,62746.55,0.0
8127,15663438.0,Ch'ien,707.0,France,Female,37.0,8.0,0.0,1.0,1.0,0.0,109563.28,1.0
8128,15774551.0,Fomin,613.0,France,Female,33.0,6.0,0.0,2.0,1.0,1.0,121402.53,0.0
8129,15627697.0,Aksenov,631.0,France,Male,41.0,5.0,0.0,2.0,0.0,0.0,67611.36,0.0
8130,15651363.0,Genovese,576.0,France,Female,44.0,2.0,0.0,2.0,1.0,0.0,62944.75,0.0
8131,15603913.0,Nkemakolam,684.0,Germany,Female,39.0,3.0,133853.23,2.0,1.0,1.0,54448.38,0.0
8132,15680918.0,Aksenov,625.0,France,Female,28.0,1.0,0.0,2.0,1.0,0.0,189703.65,0.0
8133,15693203.0,Onwuamaeze,731.0,Germany,Female,24.0,8.0,129855.72,2.0,1.0,1.0,199392.14,0.0
8134,15705916.0,Yefremova,569.0,France,Male,39.0,1.0,0.0,2.0,0.0,1.0,186778.89,0.0
8135,15804787.0,Toscani,809.0,France,Male,44.0,2.0,0.0,2.0,1.0,1.0,92727.49,0.0
8136,15586974.0,Chidiegwu,652.0,Germany,Male,30.0,9.0,121237.65,2.0,1.0,0.0,78439.73,0.0
8137,15759733.0,Wright,622.0,France,Male,37.0,5.0,0.0,2.0,1.0,1.0,139947.17,0.0
8138,15776051.0,O'Loughlin,712.0,France,Female,28.0,6.0,107958.43,1.0,1.0,0.0,187937.99,1.0
8139,15687959.0,Iweobiegbulam,561.0,France,Female,26.0,4.0,0.0,1.0,1.0,1.0,70774.97,0.0
8140,15590146.0,Hsia,735.0,Germany,Female,37.0,2.0,123557.65,1.0,0.0,0.0,143357.08,0.0
8141,15605827.0,Brown,639.0,France,Female,40.0,3.0,0.0,2.0,1.0,1.0,142913.98,0.0
8142,15587562.0,Liao,737.0,Spain,Male,36.0,1.0,0.0,2.0,0.0,0.0,180345.44,0.0
8143,15804787.0,Tretiakova,678.0,France,Female,29.0,6.0,140197.18,1.0,1.0,1.0,176750.81,0.0
8144,15733261.0,Ngozichukwuka,623.0,Spain,Male,33.0,7.0,0.0,1.0,1.0,1.0,55893.37,0.0
8145,15703923.0,Chiang,611.0,France,Male,36.0,9.0,145512.84,2.0,0.0,0.0,53914.29,0.0
8146,15811415.0,Chidubem,679.0,Spain,Female,34.0,2.0,0.0,2.0,1.0,1.0,55853.38,0.0
8147,15640648.0,Trevisani,674.0,Spain,Female,33.0,5.0,0.0,2.0,1.0,0.0,183656.12,0.0
8148,15748797.0,Yobanna,729.0,France,Male,30.0,8.0,0.0,2.0,0.0,1.0,113912.19,0.0
8149,15774393.0,Hsing,568.0,France,Male,40.0,1.0,0.0,2.0,1.0,0.0,159800.16,0.0
8150,15684596.0,Milani,724.0,Spain,Female,38.0,1.0,0.0,1.0,1.0,1.0,149184.15,1.0
8151,15681410.0,Li Fonti,627.0,France,Female,46.0,6.0,157780.84,2.0,0.0,0.0,131647.41,0.0
8152,15690925.0,Pino,644.0,Spain,Female,47.0,3.0,0.0,2.0,1.0,0.0,144423.17,0.0
8153,15675787.0,McElhone,671.0,France,Female,24.0,8.0,0.0,2.0,1.0,1.0,136301.1,0.0
8154,15795895.0,Manna,771.0,Spain,Female,32.0,6.0,111063.73,1.0,1.0,0.0,130789.15,0.0
8155,15643826.0,Onio,625.0,Spain,Male,41.0,3.0,0.0,1.0,1.0,1.0,109685.61,1.0
8156,15707962.0,Tsao,647.0,France,Female,39.0,6.0,94486.47,1.0,1.0,1.0,35687.43,0.0
8157,15658889.0,Chiang,556.0,Germany,Female,54.0,5.0,132436.97,1.0,1.0,0.0,122433.09,1.0
8158,15774127.0,Ch'ang,763.0,France,Male,34.0,1.0,0.0,1.0,1.0,1.0,62851.6,0.0
8159,15574580.0,Yobachukwu,697.0,France,Male,34.0,9.0,0.0,2.0,1.0,1.0,121175.86,0.0
8160,15743818.0,Macdonald,587.0,France,Male,51.0,8.0,0.0,2.0,1.0,1.0,173576.71,0.0
8161,15573456.0,Hsieh,752.0,France,Female,37.0,8.0,123959.97,1.0,1.0,0.0,82438.13,0.0
8162,15756425.0,Ch'ien,678.0,France,Male,35.0,9.0,0.0,2.0,1.0,0.0,123982.29,0.0
8163,15789546.0,Chukwujamuike,648.0,France,Male,28.0,5.0,120586.54,1.0,1.0,0.0,173683.0,0.0
8164,15733661.0,Baddeley,683.0,France,Male,44.0,9.0,151766.71,1.0,0.0,1.0,184524.65,1.0
8165,15618255.0,Ndubueze,744.0,Spain,Female,46.0,7.0,0.0,1.0,1.0,1.0,115650.63,1.0
8166,15756535.0,O'Toole,712.0,France,Male,37.0,2.0,0.0,2.0,1.0,0.0,194998.34,0.0
8167,15702462.0,Iweobiegbunam,778.0,France,Female,32.0,8.0,0.0,1.0,1.0,1.0,180716.1,0.0
8168,15800215.0,Liao,661.0,France,Female,28.0,1.0,0.0,2.0,1.0,1.0,147040.25,0.0
8169,15767339.0,Hsiung,684.0,France,Female,29.0,8.0,0.0,2.0,1.0,0.0,85746.52,0.0
8170,15771728.0,Tsou,682.0,France,Male,24.0,3.0,0.0,2.0,1.0,0.0,81898.81,0.0
8171,15578738.0,Nnachetam,583.0,France,Male,51.0,8.0,0.0,3.0,0.0,0.0,117948.0,1.0
8172,15689786.0,Milne,712.0,Germany,Male,48.0,10.0,115766.26,1.0,1.0,0.0,166476.95,1.0
8173,15589329.0,O'Callaghan,663.0,France,Male,29.0,9.0,99811.48,1.0,1.0,0.0,142331.39,0.0
8174,15684173.0,Trevisani,464.0,France,Female,39.0,9.0,0.0,2.0,1.0,1.0,137916.49,0.0
8175,15793324.0,Pisani,629.0,France,Male,38.0,4.0,0.0,2.0,1.0,0.0,149913.84,0.0
8176,15644765.0,Calabresi,605.0,France,Male,39.0,1.0,0.0,2.0,1.0,1.0,123587.93,0.0
8177,15799128.0,Hsiung,801.0,France,Male,26.0,3.0,0.0,2.0,0.0,0.0,59864.96,0.0
8178,15790379.0,Yeh,550.0,France,Male,33.0,3.0,0.0,1.0,0.0,0.0,102515.43,0.0
8179,15695078.0,Chukwuemeka,605.0,France,Male,34.0,1.0,121898.89,1.0,1.0,1.0,149170.25,0.0
8180,15783029.0,Chinagorom,651.0,France,Male,38.0,1.0,0.0,2.0,0.0,0.0,94815.04,0.0
8181,15770041.0,O'Loghlin,714.0,Spain,Male,27.0,9.0,0.0,2.0,1.0,1.0,49722.34,0.0
8182,15669922.0,Ugochukwu,652.0,Germany,Female,46.0,3.0,142084.04,3.0,1.0,0.0,145560.38,1.0
8183,15662063.0,Ulyanova,752.0,France,Male,38.0,9.0,0.0,2.0,1.0,0.0,70552.47,0.0
8184,15691543.0,Cattaneo,679.0,France,Female,33.0,10.0,0.0,2.0,1.0,1.0,158444.61,0.0
8185,15646632.0,Ts'ao,681.0,France,Male,35.0,4.0,0.0,2.0,1.0,0.0,91574.92,0.0
8186,15602735.0,Iweobiegbunam,695.0,Germany,Female,37.0,1.0,156824.59,2.0,1.0,1.0,129890.94,0.0
8187,15663964.0,Oluchi,549.0,France,Female,35.0,5.0,133686.52,1.0,1.0,1.0,157097.09,0.0
8188,15681705.0,Nkemdilim,584.0,France,Male,31.0,5.0,0.0,2.0,1.0,1.0,82522.61,0.0
8189,15774328.0,Trevisani,597.0,France,Male,40.0,5.0,121669.93,2.0,1.0,1.0,141069.88,0.0
8190,15713559.0,Palermo,684.0,France,Male,31.0,8.0,0.0,2.0,1.0,0.0,145562.4,0.0
8191,15644501.0,Ting,659.0,Germany,Male,44.0,5.0,108891.7,2.0,1.0,0.0,143628.31,1.0
8192,15775797.0,Ives,581.0,France,Male,37.0,2.0,127421.85,1.0,1.0,0.0,152883.95,0.0
8193,15809838.0,Tseng,682.0,France,Female,42.0,0.0,0.0,2.0,1.0,0.0,125870.5,0.0
8194,15803032.0,McIntyre,684.0,France,Male,60.0,7.0,127864.4,1.0,1.0,0.0,51919.04,1.0
8195,15711249.0,Chiu,652.0,France,Female,38.0,8.0,0.0,2.0,1.0,1.0,122221.71,0.0
8196,15628219.0,Folliero,659.0,Spain,Male,36.0,2.0,0.0,2.0,1.0,1.0,110525.6,0.0
8197,15607988.0,Brown,516.0,France,Female,38.0,3.0,71667.74,1.0,0.0,0.0,45424.13,0.0
8198,15744046.0,Ts'ai,641.0,France,Male,41.0,5.0,0.0,2.0,0.0,1.0,176750.81,0.0
8199,15742210.0,Hsieh,676.0,France,Female,49.0,7.0,0.0,1.0,1.0,0.0,147720.27,1.0
8200,15770420.0,Chukwueloka,636.0,Germany,Female,36.0,2.0,109663.47,2.0,0.0,1.0,46632.87,0.0
8201,15592091.0,Chikelu,655.0,France,Female,48.0,5.0,0.0,1.0,1.0,0.0,71738.56,1.0
8202,15795246.0,Hsia,707.0,France,Female,34.0,8.0,0.0,2.0,1.0,1.0,51637.67,0.0
8203,15611371.0,Chukwumaobim,705.0,Germany,Female,49.0,5.0,124098.54,1.0,1.0,1.0,44904.26,1.0
8204,15754940.0,H?,619.0,Spain,Female,53.0,8.0,0.0,2.0,1.0,0.0,79414.0,1.0
8205,15742854.0,Hsiung,592.0,France,Male,32.0,5.0,0.0,1.0,0.0,1.0,53483.21,0.0
8206,15596028.0,Chukwualuka,624.0,France,Male,46.0,10.0,0.0,2.0,0.0,1.0,158045.95,0.0
8207,15656912.0,Onwuamaeze,631.0,France,Male,37.0,1.0,0.0,2.0,1.0,0.0,179833.45,0.0
8208,15646521.0,Manna,613.0,Germany,Female,29.0,5.0,120847.18,1.0,0.0,1.0,152491.22,0.0
8209,15792489.0,Lo,521.0,France,Female,28.0,0.0,0.0,2.0,1.0,1.0,125870.5,0.0
8210,15591130.0,Chiazagomekpere,767.0,Spain,Male,32.0,4.0,0.0,1.0,1.0,1.0,14073.11,0.0
8211,15621409.0,Yirawala,645.0,France,Male,38.0,9.0,0.0,2.0,1.0,0.0,101168.9,0.0
8212,15752912.0,Martin,663.0,Germany,Male,46.0,10.0,102025.32,1.0,1.0,1.0,90877.95,1.0
8213,15683677.0,Hsueh,686.0,France,Male,42.0,2.0,0.0,2.0,1.0,1.0,181449.51,0.0
8214,15784000.0,Hargreaves,651.0,Germany,Female,34.0,3.0,132657.64,2.0,1.0,0.0,169894.4,0.0
8215,15723884.0,Nwora,697.0,Spain,Female,44.0,10.0,0.0,2.0,0.0,0.0,72330.46,0.0
8216,15745355.0,Palerma,584.0,Spain,Female,32.0,7.0,116520.73,1.0,1.0,0.0,127433.46,0.0
8217,15633064.0,Martin,575.0,Spain,Male,37.0,9.0,128207.23,1.0,1.0,0.0,57517.71,0.0
8218,15697310.0,Frolova,597.0,France,Female,34.0,5.0,0.0,1.0,1.0,0.0,89891.4,0.0
8219,15691723.0,T'ang,699.0,Spain,Male,32.0,8.0,0.0,2.0,1.0,1.0,168053.4,0.0
8220,15769948.0,Hsueh,638.0,Spain,Female,39.0,2.0,0.0,1.0,0.0,0.0,181224.56,0.0
8221,15715707.0,Genovesi,744.0,France,Male,31.0,8.0,0.0,2.0,1.0,1.0,105965.25,0.0
8222,15722061.0,Ch'ien,607.0,Spain,Female,44.0,8.0,131142.53,1.0,0.0,0.0,165675.01,0.0
8223,15807008.0,Chijioke,684.0,Spain,Female,45.0,7.0,167026.61,3.0,1.0,0.0,72970.93,1.0
8224,15724143.0,Nweke,745.0,Germany,Female,54.0,6.0,123365.38,1.0,1.0,0.0,82870.75,1.0
8225,15671097.0,Shih,521.0,France,Female,33.0,2.0,0.0,1.0,0.0,1.0,158958.9,0.0
8226,15584930.0,Ts'ui,565.0,Spain,Male,27.0,6.0,121151.05,2.0,1.0,1.0,73881.68,0.0
8227,15662884.0,Ting,624.0,France,Male,44.0,5.0,0.0,2.0,1.0,1.0,111981.19,0.0
8228,15631871.0,Efremov,742.0,France,Female,47.0,8.0,0.0,2.0,1.0,1.0,167931.81,1.0
8229,15604093.0,Kao,724.0,France,Female,57.0,1.0,0.0,2.0,0.0,0.0,54726.43,1.0
8230,15763747.0,Tung,754.0,France,Female,36.0,8.0,0.0,2.0,1.0,0.0,177614.17,0.0
8231,15732967.0,Yobachukwu,715.0,France,Male,38.0,1.0,129433.34,1.0,0.0,0.0,79577.38,0.0
8232,15731781.0,Hsu,693.0,France,Female,36.0,9.0,0.0,1.0,0.0,0.0,130789.6,0.0
8233,15575486.0,Iloerika,603.0,France,Female,26.0,5.0,0.0,2.0,1.0,1.0,164741.5,0.0
8234,15782219.0,Kao,605.0,France,Female,37.0,3.0,0.0,2.0,1.0,1.0,54816.57,0.0
8235,15774936.0,Ch'en,645.0,France,Male,34.0,8.0,0.0,2.0,1.0,0.0,171681.86,0.0
8236,15688865.0,Martin,586.0,Germany,Male,39.0,6.0,107209.69,1.0,1.0,1.0,61931.21,0.0
8237,15646594.0,T'ao,850.0,France,Female,62.0,7.0,99167.54,1.0,1.0,1.0,143774.06,0.0
8238,15641733.0,Chiang,661.0,Spain,Female,34.0,4.0,0.0,1.0,1.0,0.0,75825.57,0.0
8239,15642996.0,Martin,634.0,France,Female,33.0,6.0,0.0,1.0,1.0,1.0,138526.96,1.0
8240,15725882.0,Ewing,683.0,France,Female,47.0,5.0,0.0,1.0,0.0,0.0,125253.46,1.0
8241,15607988.0,Y?an,678.0,France,Male,29.0,4.0,0.0,2.0,0.0,1.0,184524.65,0.0
8242,15702566.0,Trevisani,466.0,France,Female,32.0,1.0,0.0,1.0,1.0,0.0,165626.6,0.0
8243,15782659.0,Milne,648.0,France,Male,28.0,9.0,0.0,2.0,1.0,1.0,166476.95,0.0
8244,15806945.0,Onwumelu,646.0,Germany,Male,45.0,5.0,71433.08,1.0,1.0,0.0,52856.88,0.0
8245,15588854.0,Y?,633.0,Spain,Female,44.0,4.0,0.0,1.0,1.0,0.0,145789.71,1.0
8246,15597957.0,Hsieh,715.0,France,Male,32.0,4.0,0.0,1.0,1.0,1.0,82820.85,0.0
8247,15731281.0,Chukwuemeka,590.0,France,Male,43.0,0.0,0.0,2.0,1.0,0.0,48990.5,0.0
8248,15751748.0,T'ien,732.0,France,Female,57.0,0.0,0.0,2.0,1.0,0.0,148887.66,1.0
8249,15638231.0,Nwora,523.0,Germany,Male,37.0,2.0,151855.33,2.0,1.0,0.0,177614.17,0.0
8250,15604732.0,Nnaemeka,678.0,Spain,Male,40.0,5.0,102773.15,1.0,0.0,1.0,176680.16,0.0
8251,15730279.0,Hsueh,616.0,France,Female,33.0,3.0,0.0,2.0,1.0,1.0,184842.21,0.0
8252,15680683.0,Chukwukere,850.0,France,Female,35.0,9.0,0.0,2.0,0.0,0.0,121311.12,0.0
8253,15677906.0,Ch'en,592.0,Spain,Female,38.0,5.0,0.0,2.0,1.0,0.0,82463.69,0.0
8254,15796787.0,Palerma,774.0,France,Male,42.0,1.0,168560.46,1.0,0.0,0.0,180622.02,0.0
8255,15659327.0,O'Connor,592.0,France,Male,34.0,7.0,0.0,2.0,0.0,1.0,138526.96,0.0
8256,15631217.0,Tseng,717.0,Germany,Female,44.0,5.0,121276.32,2.0,1.0,0.0,149517.71,0.0
8257,15673074.0,Hsieh,828.0,France,Male,44.0,6.0,98567.1,1.0,1.0,0.0,52327.57,0.0
8258,15596974.0,Chukwufumnanya,635.0,Germany,Female,59.0,5.0,112230.38,1.0,1.0,0.0,57675.88,1.0
8259,15745030.0,Nwabugwu,735.0,Germany,Male,33.0,7.0,103913.17,1.0,0.0,0.0,65675.47,1.0
8260,15645815.0,Ch'iu,622.0,France,Female,30.0,3.0,0.0,2.0,0.0,0.0,178291.09,0.0
8261,15634282.0,Onwumelu,571.0,France,Male,29.0,2.0,141349.43,1.0,1.0,1.0,188377.21,0.0
8262,15681843.0,Baresi,652.0,Spain,Male,42.0,2.0,0.0,2.0,1.0,1.0,147545.79,0.0
8263,15570050.0,McGregor,637.0,France,Male,37.0,10.0,0.0,2.0,1.0,0.0,131807.14,0.0
8264,15662533.0,T'ien,586.0,France,Male,34.0,6.0,104783.82,1.0,1.0,1.0,65816.53,0.0
8265,15798885.0,Efremov,730.0,France,Male,42.0,4.0,137389.77,1.0,1.0,0.0,122996.76,0.0
8266,15583725.0,Chinomso,706.0,France,Male,32.0,3.0,0.0,2.0,1.0,0.0,127587.28,0.0
8267,15761654.0,Bellucci,687.0,Spain,Male,31.0,6.0,0.0,1.0,1.0,1.0,124872.42,0.0
8268,15605279.0,T'ao,812.0,Spain,Female,27.0,5.0,0.0,2.0,1.0,1.0,96961.0,0.0
8269,15705739.0,Nwebube,765.0,Spain,Female,40.0,10.0,63723.78,1.0,1.0,0.0,177065.24,0.0
8270,15737888.0,Ch'iu,588.0,Germany,Female,42.0,2.0,83061.26,2.0,1.0,1.0,180595.02,0.0
8271,15583692.0,Goliwe,729.0,Germany,Male,33.0,2.0,124616.22,1.0,1.0,0.0,71139.31,1.0
8272,15764293.0,Hsia,717.0,France,Male,36.0,5.0,0.0,2.0,1.0,1.0,8751.59,0.0
8273,15784700.0,Li,707.0,Spain,Female,27.0,6.0,0.0,2.0,0.0,0.0,110510.28,0.0
8274,15571586.0,Toscani,653.0,France,Male,35.0,2.0,0.0,2.0,1.0,0.0,172939.3,0.0
8275,15803764.0,Chinedum,745.0,France,Male,43.0,4.0,0.0,1.0,0.0,0.0,60920.03,1.0
8276,15744517.0,Yeh,583.0,France,Male,37.0,2.0,151963.26,1.0,1.0,1.0,61324.87,0.0
8277,15766288.0,Yermakov,667.0,France,Male,38.0,5.0,141533.62,1.0,1.0,0.0,146326.45,0.0
8278,15790717.0,Chimezie,575.0,France,Female,26.0,1.0,0.0,2.0,1.0,0.0,170835.3,0.0
8279,15728709.0,Pipes,733.0,Spain,Male,40.0,5.0,129804.17,1.0,0.0,1.0,73979.85,0.0
8280,15623063.0,Pisani,613.0,France,Male,34.0,7.0,0.0,2.0,1.0,0.0,182076.97,0.0
8281,15742210.0,Chukwuhaenye,646.0,Germany,Female,31.0,1.0,123912.78,1.0,1.0,1.0,107972.45,0.0
8282,15592736.0,Chukwuma,757.0,Germany,Male,51.0,8.0,109799.55,1.0,1.0,0.0,183656.12,1.0
8283,15783029.0,Ch'in,712.0,France,Male,48.0,9.0,0.0,3.0,0.0,0.0,160968.44,1.0
8284,15798885.0,Kao,643.0,Spain,Female,42.0,2.0,0.0,2.0,1.0,0.0,85516.37,0.0
8285,15714750.0,Chibugo,829.0,France,Male,40.0,3.0,0.0,2.0,0.0,0.0,88890.05,0.0
8286,15664498.0,Chinwendu,676.0,France,Male,38.0,2.0,0.0,2.0,1.0,1.0,121552.58,0.0
8287,15741336.0,Eluemuno,726.0,France,Male,37.0,5.0,0.0,2.0,1.0,1.0,187925.75,0.0
8288,15674929.0,Okechukwu,687.0,Spain,Female,41.0,6.0,0.0,2.0,0.0,0.0,138526.96,0.0
8289,15643359.0,Ts'ui,753.0,France,Female,36.0,2.0,121525.8,1.0,1.0,1.0,124489.88,0.0
8290,15587066.0,T'ien,678.0,Germany,Female,31.0,3.0,104508.1,1.0,0.0,0.0,179655.69,0.0
8291,15762268.0,Chiedozie,684.0,Spain,Male,41.0,2.0,0.0,1.0,1.0,1.0,52341.15,0.0
8292,15663410.0,Cawthorne,635.0,Spain,Female,26.0,4.0,0.0,2.0,1.0,1.0,181879.56,0.0
8293,15740383.0,Palerma,633.0,France,Male,40.0,8.0,0.0,1.0,1.0,0.0,114448.77,1.0
8294,15592761.0,Chikezie,697.0,Germany,Female,43.0,9.0,121801.72,2.0,1.0,1.0,177613.19,0.0
8295,15623346.0,Hargreaves,691.0,Spain,Female,28.0,8.0,0.0,2.0,1.0,1.0,88842.8,0.0
8296,15739692.0,Goliwe,507.0,Spain,Female,51.0,3.0,0.0,1.0,1.0,0.0,131778.58,1.0
8297,15640260.0,Olisaemeka,706.0,France,Male,36.0,4.0,118829.03,1.0,1.0,0.0,1243.97,0.0
8298,15781298.0,Martin,531.0,France,Male,34.0,9.0,141223.68,1.0,1.0,1.0,173899.42,0.0
8299,15642099.0,Onwuamaeze,848.0,France,Male,41.0,4.0,0.0,2.0,1.0,1.0,138350.04,0.0
8300,15698819.0,Bancroft,731.0,France,Female,46.0,3.0,146033.62,1.0,1.0,0.0,114448.77,0.0
8301,15722692.0,Shih,568.0,France,Male,37.0,4.0,0.0,2.0,1.0,1.0,106837.06,0.0
8302,15598157.0,Hsueh,619.0,Germany,Male,32.0,2.0,91611.12,2.0,1.0,1.0,180712.28,0.0
8303,15649414.0,Chigolum,738.0,France,Female,33.0,8.0,0.0,2.0,0.0,0.0,171575.54,0.0
8304,15769353.0,Yobanna,669.0,Germany,Female,28.0,7.0,123870.07,2.0,1.0,0.0,141069.88,0.0
8305,15643359.0,Genovese,732.0,France,Male,37.0,4.0,0.0,2.0,1.0,1.0,100940.91,0.0
8306,15594576.0,H?,542.0,Germany,Female,39.0,8.0,111099.79,1.0,1.0,1.0,172668.39,1.0
8307,15583764.0,Yobachi,632.0,France,Female,22.0,4.0,0.0,2.0,1.0,1.0,93881.75,0.0
8308,15761141.0,Mazzanti,756.0,France,Male,36.0,4.0,0.0,2.0,1.0,0.0,90876.95,0.0
8309,15682533.0,Toscani,598.0,Spain,Male,44.0,4.0,131606.42,1.0,1.0,0.0,82336.73,0.0
8310,15792228.0,Hao,732.0,France,Male,47.0,5.0,0.0,2.0,1.0,0.0,64420.5,0.0
8311,15774872.0,Folliero,711.0,France,Female,57.0,6.0,0.0,1.0,1.0,0.0,142903.44,1.0
8312,15601172.0,Hsia,728.0,France,Female,37.0,7.0,122773.5,1.0,1.0,1.0,62674.05,0.0
8313,15655389.0,Piazza,615.0,France,Female,48.0,6.0,0.0,1.0,0.0,0.0,165562.84,1.0
8314,15659949.0,Y?,683.0,Germany,Male,41.0,3.0,141356.47,3.0,0.0,0.0,180314.84,1.0
8315,15758031.0,Chiu,727.0,France,Male,59.0,6.0,89799.76,1.0,0.0,1.0,162452.65,0.0
8316,15618245.0,Ch'ien,719.0,France,Female,40.0,4.0,161889.79,1.0,1.0,1.0,47722.79,0.0
8317,15635776.0,Tsou,638.0,France,Male,31.0,3.0,0.0,1.0,1.0,0.0,168815.23,0.0
8318,15593973.0,Chimaoke,604.0,Germany,Female,32.0,9.0,121326.42,1.0,1.0,1.0,68400.14,0.0
8319,15582994.0,McIntyre,562.0,France,Female,57.0,0.0,0.0,2.0,1.0,0.0,132973.23,1.0
8320,15791842.0,Tien,655.0,France,Male,43.0,3.0,0.0,2.0,1.0,0.0,86044.94,0.0
8321,15794849.0,Okechukwu,746.0,Germany,Male,33.0,5.0,91622.42,1.0,1.0,1.0,65769.3,0.0
8322,15788022.0,Hsia,711.0,Germany,Male,37.0,10.0,131778.08,2.0,1.0,1.0,141210.5,0.0
8323,15799156.0,Hs?,648.0,Germany,Male,32.0,2.0,112212.14,1.0,0.0,0.0,170518.57,0.0
8324,15796958.0,Uchenna,727.0,Spain,Male,54.0,10.0,0.0,2.0,1.0,1.0,91574.92,0.0
8325,15577913.0,Chien,753.0,Spain,Male,35.0,2.0,0.0,2.0,1.0,1.0,96473.34,0.0
8326,15607827.0,Chien,597.0,Germany,Female,48.0,1.0,111009.32,1.0,1.0,0.0,188305.85,1.0
8327,15754084.0,Hsiung,711.0,Spain,Male,39.0,10.0,0.0,2.0,1.0,1.0,120512.07,0.0
8328,15776936.0,Kao,573.0,France,Female,28.0,2.0,0.0,2.0,1.0,1.0,102517.83,0.0
8329,15777893.0,Nwachinemelu,678.0,Spain,Female,46.0,3.0,0.0,3.0,1.0,1.0,173576.71,1.0
8330,15781589.0,Galkin,648.0,France,Male,39.0,4.0,0.0,1.0,0.0,0.0,121846.81,0.0
8331,15791326.0,Kao,762.0,France,Male,38.0,5.0,0.0,2.0,1.0,1.0,151460.82,0.0
8332,15685314.0,Hsieh,678.0,Germany,Male,51.0,2.0,123372.3,2.0,1.0,0.0,92887.06,1.0
8333,15686916.0,Manna,678.0,Germany,Female,31.0,2.0,139432.37,2.0,1.0,1.0,141446.01,0.0
8334,15732293.0,Hargreaves,751.0,Germany,Female,41.0,2.0,162482.77,2.0,1.0,1.0,181499.77,0.0
8335,15606945.0,Nwokezuike,653.0,Germany,Female,35.0,7.0,142084.04,1.0,1.0,1.0,62703.38,1.0
